"day","floor","zone","time","max","mean","grFlZone"
"4","3","11","02:00:00",0.335756358764164,0.0529896151526701,"F:3-Z:11"
"4","3","11","03:00:00",0.312029580696195,0.0464800203633102,"F:3-Z:11"
"4","3","11","04:00:00",0.28998315850243,0.0421763526956522,"F:3-Z:11"
"4","3","11","05:00:00",0.269499295918396,0.0396159648045131,"F:3-Z:11"
"4","3","11","06:00:00",0.26085116153112,0.0454751951931902,"F:3-Z:11"
"4","3","11","07:00:00",0.438674391672683,0.0564125393651391,"F:3-Z:11"
"4","3","11","08:00:00",0.658629954255625,0.0628327636794501,"F:3-Z:11"
"4","3","11","09:00:00",0.951421903287636,0.0722951154270582,"F:3-Z:11"
"4","3","11","10:00:00",0.925951413389094,0.0629936082071418,"F:3-Z:11"
"4","3","11","11:00:00",0.955341332370675,0.0643741209904491,"F:3-Z:11"
"4","3","11","12:00:00",0.798953235362823,0.0605245707603008,"F:3-Z:11"
"4","3","11","13:00:00",0.542216265831543,0.0443006775577923,"F:3-Z:11"
"4","3","11","14:00:00",0.373588157667111,0.0366019655991054,"F:3-Z:11"
"4","3","11","15:00:00",0.303657756720421,0.0303033181262412,"F:3-Z:11"
"4","3","11","16:00:00",0.37839571006215,0.0250747255037415,"F:3-Z:11"
"4","3","11","17:00:00",0.291825229435352,0.0363914936478678,"F:3-Z:11"
"4","3","11","18:00:00",0.562210179114049,0.0656315399869914,"F:3-Z:11"
"4","3","11","19:00:00",0.445784830803281,0.0660812943857739,"F:3-Z:11"
"4","3","11","20:00:00",0.532791438208025,0.0716161940657347,"F:3-Z:11"
"4","3","11","21:00:00",0.598052250440121,0.0781640568577171,"F:3-Z:11"
"4","3","11","22:00:00",0.659875883098446,0.0844495265872121,"F:3-Z:11"
"4","3","11","23:00:00",0.726342254008128,0.0911777728016169,"F:3-Z:11"
"4","3","12","00:00:00",0,0,"F:3-Z:12"
"4","3","12","01:00:00",0,0,"F:3-Z:12"
"4","3","12","02:00:00",0,0,"F:3-Z:12"
"4","3","12","03:00:00",0,0,"F:3-Z:12"
"4","3","12","04:00:00",0,0,"F:3-Z:12"
"4","3","12","05:00:00",0,0,"F:3-Z:12"
"4","3","12","06:00:00",0,0,"F:3-Z:12"
"4","3","12","07:00:00",0,0,"F:3-Z:12"
"4","3","12","08:00:00",0,0,"F:3-Z:12"
"4","3","12","09:00:00",0,0,"F:3-Z:12"
"4","3","12","10:00:00",0,0,"F:3-Z:12"
"4","3","12","11:00:00",0,0,"F:3-Z:12"
"4","3","12","12:00:00",0,0,"F:3-Z:12"
"4","3","12","13:00:00",0,0,"F:3-Z:12"
"4","3","12","14:00:00",0,0,"F:3-Z:12"
"4","3","12","15:00:00",0,0,"F:3-Z:12"
"4","3","12","16:00:00",0,0,"F:3-Z:12"
"4","3","12","17:00:00",0,0,"F:3-Z:12"
"4","3","12","18:00:00",0,0,"F:3-Z:12"
"4","3","12","19:00:00",0,0,"F:3-Z:12"
"4","3","12","20:00:00",0,0,"F:3-Z:12"
"4","3","12","21:00:00",0,0,"F:3-Z:12"
"4","3","12","22:00:00",0,0,"F:3-Z:12"
"4","3","12","23:00:00",0,0,"F:3-Z:12"
"4","3","2","00:00:00",0.215820627058098,0.0258451306474165,"F:3-Z:2"
"4","3","2","01:00:00",0.200666884399049,0.0240750076670396,"F:3-Z:2"
"4","3","2","02:00:00",0.18642426323936,0.0204144045452215,"F:3-Z:2"
"4","3","2","03:00:00",0.173242328342226,0.0187480730973026,"F:3-Z:2"
"4","3","2","04:00:00",0.160999408601661,0.0208375012952789,"F:3-Z:2"
"4","3","2","05:00:00",0.149626368818201,0.0260319927755679,"F:3-Z:2"
"4","3","2","06:00:00",0.153754714099125,0.0445414139369584,"F:3-Z:2"
"4","3","2","07:00:00",0.134819350307698,0.0157762045853641,"F:3-Z:2"
"4","3","2","08:00:00",0.103786907983101,0.0262369455185881,"F:3-Z:2"
"4","3","2","09:00:00",0.0830790415253122,0.0234612079145222,"F:3-Z:2"
"4","3","2","10:00:00",0.159295265804207,0.035760084230381,"F:3-Z:2"
"4","3","2","11:00:00",0.296074962687931,0.0603249817455406,"F:3-Z:2"
"4","3","2","12:00:00",0.296667595446037,0.0588248307717699,"F:3-Z:2"
"4","3","2","13:00:00",0.399680778998479,0.0781176895489993,"F:3-Z:2"
"4","3","2","14:00:00",0.420254050585409,0.0823718030224096,"F:3-Z:2"
"4","3","2","15:00:00",0.267785115291186,0.0529976353261268,"F:3-Z:2"
"4","3","2","16:00:00",0.0365201405326009,0.00831853627397796,"F:3-Z:2"
"4","3","2","17:00:00",0.298046008618232,0.0595204708656913,"F:3-Z:2"
"4","3","2","18:00:00",0.24676640065458,0.0493691163363452,"F:3-Z:2"
"4","3","2","19:00:00",0.129935880314049,0.0265142700389514,"F:3-Z:2"
"4","3","2","20:00:00",0.128475347712177,0.0261425597289602,"F:3-Z:2"
"4","3","2","21:00:00",0.151690810492609,0.0306005183815588,"F:3-Z:2"
"4","3","2","22:00:00",0.185661267980911,0.0371541297231667,"F:3-Z:2"
"4","3","2","23:00:00",0.228204312349842,0.0453933883625207,"F:3-Z:2"
"4","3","3","00:00:00",0.217255423712028,0.0333144672844211,"F:3-Z:3"
"4","3","3","01:00:00",0.202576836753772,0.0292604649669964,"F:3-Z:3"
"4","3","3","02:00:00",0.188241643919783,0.0259978802444784,"F:3-Z:3"
"4","3","3","03:00:00",0.174933520526121,0.0234076823884656,"F:3-Z:3"
"4","3","3","04:00:00",0.162572501880645,0.0213914932843755,"F:3-Z:3"
"4","3","3","05:00:00",0.151087664674707,0.0198551864573556,"F:3-Z:3"
"4","3","3","06:00:00",0.141510698178355,0.0187833572858941,"F:3-Z:3"
"4","3","3","07:00:00",0.128667274137451,0.0179669386558517,"F:3-Z:3"
"4","3","3","08:00:00",0.100166037685601,0.0146871294807011,"F:3-Z:3"
"4","3","3","09:00:00",0.0709490646959725,0.0105878949314532,"F:3-Z:3"
"4","3","3","10:00:00",0.0455812426237194,0.00600885880019228,"F:3-Z:3"
"4","3","3","11:00:00",0.0245739648087048,0.0042761304265943,"F:3-Z:3"
"4","3","3","12:00:00",0.015303547248276,0.00349782906376228,"F:3-Z:3"
"4","3","3","13:00:00",0.0158680212126425,0.00278597883308456,"F:3-Z:3"
"4","3","3","14:00:00",0.0154851584624805,0.00319227830759882,"F:3-Z:3"
"4","3","3","15:00:00",0.00827710899888262,0.00223149140855822,"F:3-Z:3"
"4","3","3","16:00:00",0.0124787945619919,0.00322237407737799,"F:3-Z:3"
"4","3","3","17:00:00",0.0370141627295449,0.00793719307748745,"F:3-Z:3"
"4","3","3","18:00:00",0.0616776666173821,0.0120187933890912,"F:3-Z:3"
"4","3","3","19:00:00",0.0783768501885186,0.0147996120551259,"F:3-Z:3"
"4","3","3","20:00:00",0.090798118457412,0.0168769652289756,"F:3-Z:3"
"4","3","3","21:00:00",0.107402234842198,0.0196930617549909,"F:3-Z:3"
"4","3","3","22:00:00",0.118619035674735,0.0215770354781739,"F:3-Z:3"
"4","3","3","23:00:00",0.12751993067431,0.0230638372504044,"F:3-Z:3"
"4","3","5","00:00:00",0.276702157923827,0.0551458908021561,"F:3-Z:5"
"4","3","5","01:00:00",0.258863710097106,0.0475985124530509,"F:3-Z:5"
"4","3","5","02:00:00",0.241024526658222,0.0417527299123016,"F:3-Z:5"
"4","3","5","03:00:00",0.224138402337529,0.0372524388983198,"F:3-Z:5"
"4","3","5","04:00:00",0.208349664241378,0.0339202374319611,"F:3-Z:5"
"4","3","5","05:00:00",0.193646787779218,0.0315721399557381,"F:3-Z:5"
"4","3","5","06:00:00",0.180780048316346,0.0300027776125882,"F:3-Z:5"
"4","3","5","07:00:00",0.166671840726636,0.0301957618044904,"F:3-Z:5"
"4","3","5","08:00:00",0.137361815465108,0.029365362337718,"F:3-Z:5"
"4","3","5","09:00:00",0.108416992546594,0.0261992792722249,"F:3-Z:5"
"4","3","5","10:00:00",0.0956589711527389,0.0211026461350687,"F:3-Z:5"
"4","3","5","11:00:00",0.0562153173882451,0.0125440030934998,"F:3-Z:5"
"4","3","5","12:00:00",0.0203346250993311,0.00266221752019368,"F:3-Z:5"
"4","3","5","13:00:00",0.0376737491532308,0.00613568130730626,"F:3-Z:5"
"4","3","5","14:00:00",0.0375391115378113,0.00569802985197625,"F:3-Z:5"
"4","3","5","15:00:00",0.0161494831654476,0.00313541611017243,"F:3-Z:5"
"4","3","5","16:00:00",0.0400127173985427,0.00697987299489138,"F:3-Z:5"
"4","3","5","17:00:00",0.112551140715305,0.01800477229385,"F:3-Z:5"
"4","3","5","18:00:00",0.180564158249879,0.0279501441106531,"F:3-Z:5"
"4","3","5","19:00:00",0.225725200110827,0.0344467430451393,"F:3-Z:5"
"4","3","5","20:00:00",0.285690579352883,0.0431085425103555,"F:3-Z:5"
"4","3","5","21:00:00",0.326894154156111,0.0490333025391513,"F:3-Z:5"
"4","3","5","22:00:00",0.355755537422612,0.0531601739558249,"F:3-Z:5"
"4","3","5","23:00:00",0.37910767601848,0.0564888475952017,"F:3-Z:5"
"4","3","6","00:00:00",0.21876145642362,0.0250839619227517,"F:3-Z:6"
"4","3","6","01:00:00",0.203333233243986,0.0234621602442796,"F:3-Z:6"
"4","3","6","02:00:00",0.188899532558898,0.0200867504296155,"F:3-Z:6"
"4","3","6","03:00:00",0.175543036645491,0.0191426430812363,"F:3-Z:6"
"4","3","6","04:00:00",0.163137668004293,0.0208364302810011,"F:3-Z:6"
"4","3","6","05:00:00",0.151613717518808,0.0234090243035053,"F:3-Z:6"
"4","3","6","06:00:00",0.147115165957746,0.0214870852410079,"F:3-Z:6"
"4","3","6","07:00:00",0.136098357943553,0.0257992289988185,"F:3-Z:6"
"4","3","6","08:00:00",0.104470159879836,0.0105932600278742,"F:3-Z:6"
"4","3","6","09:00:00",0.0734143376634896,0.00823863790250586,"F:3-Z:6"
"4","3","6","10:00:00",0.0471546929351868,0.0120373664281271,"F:3-Z:6"
"4","3","6","11:00:00",0.0816863709772165,0.0176544552043035,"F:3-Z:6"
"4","3","6","12:00:00",0.148159370791358,0.0282434113610209,"F:3-Z:6"
"4","3","6","13:00:00",0.307403306285761,0.0568227062058901,"F:3-Z:6"
"4","3","6","14:00:00",0.351879460531705,0.0653101102362323,"F:3-Z:6"
"4","3","6","15:00:00",0.242849594372345,0.0455741299453162,"F:3-Z:6"
"4","3","6","16:00:00",0.0910909834410182,0.017984384888198,"F:3-Z:6"
"4","3","6","17:00:00",0.0136112887883468,0.0037314682753602,"F:3-Z:6"
"4","3","6","18:00:00",0.065948222910051,0.0133991273892017,"F:3-Z:6"
"4","3","6","19:00:00",0.0604092375050404,0.012316151020729,"F:3-Z:6"
"4","3","6","20:00:00",0.0805496935191807,0.015947849327847,"F:3-Z:6"
"4","3","6","21:00:00",0.115510307657902,0.022320351017773,"F:3-Z:6"
"4","3","6","22:00:00",0.152667220772924,0.0291072441934435,"F:3-Z:6"
"4","3","6","23:00:00",0.196188214438808,0.0370701608557053,"F:3-Z:6"
"4","3","7","00:00:00",0.229911275700274,0.0304695798613867,"F:3-Z:7"
"4","3","7","01:00:00",0.213094087509556,0.0262990234908867,"F:3-Z:7"
"4","3","7","02:00:00",0.197995896100637,0.0221456953389586,"F:3-Z:7"
"4","3","7","03:00:00",0.183999923126592,0.0190599858504858,"F:3-Z:7"
"4","3","7","04:00:00",0.170997503988242,0.0191535861401993,"F:3-Z:7"
"4","3","7","05:00:00",0.158919567365452,0.0210819030537388,"F:3-Z:7"
"4","3","7","06:00:00",0.155618574767408,0.0190141044694,"F:3-Z:7"
"4","3","7","07:00:00",0.140099219556881,0.0211226367753198,"F:3-Z:7"
"4","3","7","08:00:00",0.105158858637804,0.0124296948936442,"F:3-Z:7"
"4","3","7","09:00:00",0.0726038215299943,0.0100016313648297,"F:3-Z:7"
"4","3","7","10:00:00",0.0515721459921207,0.0138113925005349,"F:3-Z:7"
"4","3","7","11:00:00",0.0865722150814919,0.0178571920280586,"F:3-Z:7"
"4","3","7","12:00:00",0.138126317689214,0.0253879014418598,"F:3-Z:7"
"4","3","7","13:00:00",0.131153071629276,0.0234351793453501,"F:3-Z:7"
"4","3","7","14:00:00",0.0508057560768281,0.0095875925033705,"F:3-Z:7"
"4","3","7","15:00:00",0.0761413232130054,0.0144744496368701,"F:3-Z:7"
"4","3","7","16:00:00",0.624517643477387,0.112818716200606,"F:3-Z:7"
"4","3","7","17:00:00",0.756858355633424,0.136553412926062,"F:3-Z:7"
"4","3","7","18:00:00",0.401767750829497,0.0730091966926018,"F:3-Z:7"
"4","3","7","19:00:00",0.184136164889152,0.0341028096121861,"F:3-Z:7"
"4","3","7","20:00:00",0.139288572649373,0.026006494032485,"F:3-Z:7"
"4","3","7","21:00:00",0.139914632695819,0.026034633779943,"F:3-Z:7"
"4","3","7","22:00:00",0.155857063571323,0.0287995254697415,"F:3-Z:7"
"4","3","7","23:00:00",0.181417991443826,0.0332873168296095,"F:3-Z:7"
"4","3","8","00:00:00",0.230285183421624,0.0266314465642471,"F:3-Z:8"
"4","3","8","01:00:00",0.213513002735752,0.0245818583975964,"F:3-Z:8"
"4","3","8","02:00:00",0.19837380600607,0.0220541584050904,"F:3-Z:8"
"4","3","8","03:00:00",0.184351799316701,0.0193319258960482,"F:3-Z:8"
"4","3","8","04:00:00",0.171325043467514,0.0176264529006322,"F:3-Z:8"
"4","3","8","05:00:00",0.159223312160042,0.0176877586810314,"F:3-Z:8"
"4","3","8","06:00:00",0.153449491033899,0.0167083414003487,"F:3-Z:8"
"4","3","8","07:00:00",0.137854023629279,0.0171715873096437,"F:3-Z:8"
"4","3","8","08:00:00",0.086939311940663,0.0117441729663786,"F:3-Z:8"
"4","3","8","09:00:00",2.86977480682695,0.639683852177913,"F:3-Z:8"
"4","3","8","10:00:00",3.44372976819234,0.772437637339003,"F:3-Z:8"
"4","3","8","11:00:00",3.44372976819234,0.780066379426288,"F:3-Z:8"
"4","3","8","12:00:00",0.57395496136539,0.160050670034805,"F:3-Z:8"
"4","3","8","13:00:00",0.0944114541446642,0.0148820018425536,"F:3-Z:8"
"4","3","8","14:00:00",0.0160068089135295,0.00307624218453435,"F:3-Z:8"
"4","3","8","15:00:00",0.101922314536962,0.0168866321660567,"F:3-Z:8"
"4","3","8","16:00:00",0.669582243803287,0.106394337079339,"F:3-Z:8"
"4","3","8","17:00:00",0.765900529946523,0.121613604850635,"F:3-Z:8"
"4","3","8","18:00:00",0.391586865352963,0.0627052756392347,"F:3-Z:8"
"4","3","8","19:00:00",0.189933982759584,0.0310079898488095,"F:3-Z:8"
"4","3","8","20:00:00",0.151293249118189,0.0248617916649396,"F:3-Z:8"
"4","3","8","21:00:00",0.1450404603764,0.0237994556466968,"F:3-Z:8"
"4","3","8","22:00:00",0.149372152630436,0.0244025687264557,"F:3-Z:8"
"4","3","8","23:00:00",0.159613544362504,0.0259378889816832,"F:3-Z:8"
"4","3","9","00:00:00",0.238078087730881,0.0266862682249544,"F:3-Z:9"
"4","3","9","01:00:00",0.22047668456468,0.0246755613147454,"F:3-Z:9"
"4","3","9","02:00:00",0.204866867271077,0.0229038069279978,"F:3-Z:9"
"4","3","9","03:00:00",0.190389518630883,0.0212708813155354,"F:3-Z:9"
"4","3","9","04:00:00",0.176937549304551,0.0197630524802768,"F:3-Z:9"
"4","3","9","05:00:00",0.164438995433874,0.0183774393324082,"F:3-Z:9"
"4","3","9","06:00:00",0.155573381783306,0.0174074390923536,"F:3-Z:9"
"4","3","9","07:00:00",0.133638464119833,0.014970806693066,"F:3-Z:9"
"4","3","9","08:00:00",0.0990630892003582,0.0110958652624423,"F:3-Z:9"
"4","3","9","09:00:00",0.0667987885403816,0.00749516337710801,"F:3-Z:9"
"4","3","9","10:00:00",0.0405189000003549,0.00450880070735756,"F:3-Z:9"
"4","3","9","11:00:00",0.0187580080749905,0.00212582977130459,"F:3-Z:9"
"4","3","9","12:00:00",0.00320122380703686,0.000407246013655294,"F:3-Z:9"
"4","3","9","13:00:00",0.00271738642957921,0.000347779205354788,"F:3-Z:9"
"4","3","9","14:00:00",0.00729466598350251,0.000856986310614186,"F:3-Z:9"
"4","3","9","15:00:00",0.0106191292880619,0.00121811397328991,"F:3-Z:9"
"4","3","9","16:00:00",0.0165705292393618,0.00193127255269011,"F:3-Z:9"
"4","3","9","17:00:00",0.0163830450362714,0.00197168851512946,"F:3-Z:9"
"4","3","9","18:00:00",0.0135305623127473,0.00173077429178064,"F:3-Z:9"
"4","3","9","19:00:00",0.0125768799123337,0.00166257059726139,"F:3-Z:9"
"4","3","9","20:00:00",0.0116982757256643,0.00161361576930001,"F:3-Z:9"
"4","3","9","21:00:00",0.0108728602824197,0.00157206545632299,"F:3-Z:9"
"4","3","9","22:00:00",0.0101045487724135,0.00152302783655718,"F:3-Z:9"
"4","3","9","23:00:00",0.00938915906107285,0.00147453752478405,"F:3-Z:9"
"4","3","all","00:00:00",0.0376897689049486,0.00415722891760765,"F:3-Z:all"
"4","3","all","01:00:00",0.0297116915945537,0.00325340279436801,"F:3-Z:all"
"4","3","all","02:00:00",0.0184665312979707,0.00202092868503343,"F:3-Z:all"
"4","3","all","03:00:00",0.0207573993907341,0.00227287621830772,"F:3-Z:all"
"4","3","all","04:00:00",0.0234699944503109,0.00257638401655366,"F:3-Z:all"
"4","3","all","05:00:00",0.0267335642281032,0.00297928540622262,"F:3-Z:all"
"4","3","all","06:00:00",0.0389625833008986,0.00440058260141105,"F:3-Z:all"
"4","3","all","07:00:00",2.67329556312841,0.433645108268834,"F:3-Z:all"
"4","3","all","08:00:00",2.91632243250372,0.476187470413599,"F:3-Z:all"
"4","3","all","09:00:00",2.91632243250372,0.474119138786791,"F:3-Z:all"
"4","3","all","10:00:00",2.91632243250372,0.471011444963199,"F:3-Z:all"
"4","3","all","11:00:00",2.91632243250372,0.468957531225538,"F:3-Z:all"
"4","3","all","12:00:00",2.91632243250372,0.46970131549883,"F:3-Z:all"
"4","3","all","13:00:00",2.91632243250372,0.470692665345273,"F:3-Z:all"
"4","3","all","14:00:00",2.91632243250372,0.473070221618785,"F:3-Z:all"
"4","3","all","15:00:00",2.91632243250372,0.478656156309914,"F:3-Z:all"
"4","3","all","16:00:00",2.91632243250372,0.484764600684535,"F:3-Z:all"
"4","3","all","17:00:00",0.24302686937531,0.0464841768723552,"F:3-Z:all"
"4","3","all","18:00:00",0.0186022918729504,0.00258537182573317,"F:3-Z:all"
"4","3","all","19:00:00",0.00449198723192631,0.000737204266639305,"F:3-Z:all"
"4","3","all","20:00:00",0.00696229150270602,0.00122870260175618,"F:3-Z:all"
"4","3","all","21:00:00",0.00492985516218491,0.000764861210753277,"F:3-Z:all"
"4","3","all","22:00:00",0.0056788397797376,0.000723159739812972,"F:3-Z:all"
"4","3","all","23:00:00",0.0179175705576278,0.00265027430860841,"F:3-Z:all"
"4","all","all","00:00:00",1.19016387124537,0.201622992881992,"F:all-Z:all"
"4","all","all","01:00:00",1.21156354250338,0.211911330877442,"F:all-Z:all"
"4","all","all","02:00:00",1.2277819615396,0.211989735394917,"F:all-Z:all"
"4","all","all","03:00:00",1.2491311955874,0.218779395202398,"F:all-Z:all"
"4","all","all","04:00:00",1.26895150187035,0.214230011325831,"F:all-Z:all"
"4","all","all","05:00:00",1.23440512183487,0.217890130046235,"F:all-Z:all"
"4","all","all","06:00:00",2.26492701438835,0.285170083001237,"F:all-Z:all"
"4","all","all","07:00:00",2.07618309652266,0.808626735127092,"F:all-Z:all"
"4","all","all","08:00:00",2.07618309652266,0.584926711748432,"F:all-Z:all"
"4","all","all","09:00:00",2.69324909249498,0.718737928238138,"F:all-Z:all"
"4","all","all","10:00:00",2.89987762898364,0.643486259396234,"F:all-Z:all"
"4","all","all","11:00:00",3.18585706530968,0.923282533148065,"F:all-Z:all"
"4","all","all","12:00:00",2.50525717962342,0.554178087640714,"F:all-Z:all"
"4","all","all","13:00:00",2.61850927050713,0.775576653358877,"F:all-Z:all"
"4","all","all","14:00:00",2.07618309652266,0.398306527696181,"F:all-Z:all"
"4","all","all","15:00:00",2.07618309652266,0.552964854942361,"F:all-Z:all"
"4","all","all","16:00:00",2.07618309652266,0.394948469945069,"F:all-Z:all"
"4","all","all","17:00:00",2.07618309652266,0.456599010088973,"F:all-Z:all"
"4","all","all","18:00:00",2.51757734519487,0.902357879926626,"F:all-Z:all"
"4","all","all","19:00:00",1.65424008459734,0.595684353775272,"F:all-Z:all"
"4","all","all","20:00:00",1.63143379045646,0.616409981211522,"F:all-Z:all"
"4","all","all","21:00:00",1.62542864814636,0.61529054112558,"F:all-Z:all"
"4","all","all","22:00:00",1.61913649535823,0.614052943074954,"F:all-Z:all"
"4","all","all","23:00:00",1.61325278055808,0.615976998728531,"F:all-Z:all"
"5","1","1","00:00:00",1.65958712122013,0.813370928350076,"F:1-Z:1"
"5","1","1","01:00:00",1.68740815389767,0.815029854320102,"F:1-Z:1"
"5","1","1","02:00:00",1.69994380180772,0.812888311768976,"F:1-Z:1"
"5","1","1","03:00:00",1.70683920275668,0.815867548250073,"F:1-Z:1"
"5","1","1","04:00:00",1.71237314117918,0.819326396084611,"F:1-Z:1"
"5","1","1","05:00:00",1.70407756229422,0.863369594697898,"F:1-Z:1"
"5","1","1","06:00:00",2.04289950161833,0.965726044278333,"F:1-Z:1"
"5","1","1","07:00:00",2.22101227190473,0.981740284435909,"F:1-Z:1"
"5","1","1","08:00:00",2.2345056635931,0.989974302613544,"F:1-Z:1"
"5","1","1","09:00:00",2.2345056635931,1.00678050194452,"F:1-Z:1"
"5","1","1","10:00:00",2.2345056635931,1.01926670246461,"F:1-Z:1"
"5","1","1","11:00:00",2.2345056635931,1.03781386009282,"F:1-Z:1"
"5","1","1","12:00:00",2.2345056635931,1.04822001921829,"F:1-Z:1"
"5","1","1","13:00:00",2.2345056635931,1.03846130491293,"F:1-Z:1"
"5","1","1","14:00:00",2.2345056635931,1.03326416496669,"F:1-Z:1"
"5","1","1","15:00:00",2.2345056635931,1.04120192662844,"F:1-Z:1"
"5","1","1","16:00:00",2.2345056635931,1.06537952192444,"F:1-Z:1"
"5","1","1","17:00:00",2.01073820003936,0.949058564370125,"F:1-Z:1"
"5","1","1","18:00:00",1.65852529551344,0.892123053392954,"F:1-Z:1"
"5","1","1","19:00:00",1.5888017683329,0.812791128547185,"F:1-Z:1"
"5","1","1","20:00:00",1.63454732240448,0.805199559078618,"F:1-Z:1"
"5","1","1","21:00:00",1.65161789950598,0.805180389551902,"F:1-Z:1"
"5","1","1","22:00:00",1.6667862321575,0.812992285596391,"F:1-Z:1"
"5","1","1","23:00:00",1.68476357374927,0.820818870892028,"F:1-Z:1"
"5","1","2","00:00:00",1.29118550476447,0.675930046275659,"F:1-Z:2"
"5","1","2","01:00:00",1.29118550476447,0.68794006527766,"F:1-Z:2"
"5","1","2","02:00:00",1.29118550476447,0.697991680284593,"F:1-Z:2"
"5","1","2","03:00:00",1.29118550476447,0.705879831871001,"F:1-Z:2"
"5","1","2","04:00:00",1.29118550476447,0.713650745698287,"F:1-Z:2"
"5","1","2","05:00:00",1.601172500948,0.764324366203898,"F:1-Z:2"
"5","1","2","06:00:00",1.93934013314822,0.82216973266884,"F:1-Z:2"
"5","1","2","07:00:00",2.10842394924833,0.880936263884841,"F:1-Z:2"
"5","1","2","08:00:00",2.12123332925591,0.891724402104252,"F:1-Z:2"
"5","1","2","09:00:00",2.12123332925591,0.910604993645027,"F:1-Z:2"
"5","1","2","10:00:00",2.12123332925591,0.93179781217887,"F:1-Z:2"
"5","1","2","11:00:00",2.12123332925591,0.950606152102018,"F:1-Z:2"
"5","1","2","12:00:00",2.12123332925591,0.958957106440987,"F:1-Z:2"
"5","1","2","13:00:00",2.12123332925591,0.952297030648645,"F:1-Z:2"
"5","1","2","14:00:00",2.12123332925591,0.948047505926812,"F:1-Z:2"
"5","1","2","15:00:00",2.12123332925591,0.954319709847663,"F:1-Z:2"
"5","1","2","16:00:00",2.12123332925591,0.959281365310431,"F:1-Z:2"
"5","1","2","17:00:00",1.80166542864154,0.792795522134052,"F:1-Z:2"
"5","1","2","18:00:00",1.88104690155223,0.772733046094653,"F:1-Z:2"
"5","1","2","19:00:00",1.87822131872097,0.758816710506847,"F:1-Z:2"
"5","1","2","20:00:00",1.86183926931555,0.752391393962135,"F:1-Z:2"
"5","1","2","21:00:00",1.83711740504195,0.751591503665514,"F:1-Z:2"
"5","1","2","22:00:00",1.80811879273606,0.757391311866964,"F:1-Z:2"
"5","1","2","23:00:00",1.77726103733801,0.763133902287723,"F:1-Z:2"
"5","1","3","00:00:00",1.61203610241197,0.791366380931722,"F:1-Z:3"
"5","1","3","01:00:00",1.78850664152639,0.820088487173072,"F:1-Z:3"
"5","1","3","02:00:00",1.91873220315119,0.841446139801032,"F:1-Z:3"
"5","1","3","03:00:00",2.00506850041495,0.855917298145498,"F:1-Z:3"
"5","1","3","04:00:00",2.08045232340762,0.874345504187093,"F:1-Z:3"
"5","1","3","05:00:00",1.9254244994955,1.01620617760717,"F:1-Z:3"
"5","1","3","06:00:00",2.04289950161833,0.841259589263234,"F:1-Z:3"
"5","1","3","07:00:00",2.30416995153806,0.97833562527692,"F:1-Z:3"
"5","1","3","08:00:00",2.63339387700216,1.00056619825215,"F:1-Z:3"
"5","1","3","09:00:00",2.88122083275772,1.00717164762638,"F:1-Z:3"
"5","1","3","10:00:00",3.09882778615572,1.01132054503326,"F:1-Z:3"
"5","1","3","11:00:00",3.28051903563927,1.04447519261349,"F:1-Z:3"
"5","1","3","12:00:00",3.40606586986053,1.08452683975716,"F:1-Z:3"
"5","1","3","13:00:00",3.49872116432591,1.109424113959,"F:1-Z:3"
"5","1","3","14:00:00",3.56165844405654,1.12269692265502,"F:1-Z:3"
"5","1","3","15:00:00",3.61275853520263,1.14009777516781,"F:1-Z:3"
"5","1","3","16:00:00",3.64663878113248,1.16999193284943,"F:1-Z:3"
"5","1","3","17:00:00",3.69131877777694,0.842568373126222,"F:1-Z:3"
"5","1","3","18:00:00",3.66763471024881,0.903137947160919,"F:1-Z:3"
"5","1","3","19:00:00",3.4669444694912,0.894132679686551,"F:1-Z:3"
"5","1","3","20:00:00",3.25435641749457,0.940228438429234,"F:1-Z:3"
"5","1","3","21:00:00",3.04703491155276,0.945989426632437,"F:1-Z:3"
"5","1","3","22:00:00",2.84882701455027,0.953351095511507,"F:1-Z:3"
"5","1","3","23:00:00",2.65931569358559,0.964445086881509,"F:1-Z:3"
"5","1","4","00:00:00",1.63926363288312,0.656302798910728,"F:1-Z:4"
"5","1","4","01:00:00",1.66609356219147,0.663133628397634,"F:1-Z:4"
"5","1","4","02:00:00",1.68750161408161,0.669402434301192,"F:1-Z:4"
"5","1","4","03:00:00",1.69770386769367,0.674013933092033,"F:1-Z:4"
"5","1","4","04:00:00",1.70572401912886,0.67999636666174,"F:1-Z:4"
"5","1","4","05:00:00",1.68267688170976,0.72510819149059,"F:1-Z:4"
"5","1","4","06:00:00",1.73900707775548,0.716325325170383,"F:1-Z:4"
"5","1","4","07:00:00",1.89062460368925,0.763684507616802,"F:1-Z:4"
"5","1","4","08:00:00",1.90211077989635,0.758407080953978,"F:1-Z:4"
"5","1","4","09:00:00",1.90211077989635,0.768990855677633,"F:1-Z:4"
"5","1","4","10:00:00",1.90211077989635,0.796761448751644,"F:1-Z:4"
"5","1","4","11:00:00",1.90211077989635,0.822680759473583,"F:1-Z:4"
"5","1","4","12:00:00",1.90211077989635,0.829862717507858,"F:1-Z:4"
"5","1","4","13:00:00",1.90211077989635,0.804926191492828,"F:1-Z:4"
"5","1","4","14:00:00",1.90211077989635,0.790437413079501,"F:1-Z:4"
"5","1","4","15:00:00",1.90211077989635,0.796822578392351,"F:1-Z:4"
